,PlayerId,90s,Tkl,TklW_x,Def 3rd_x,Mid 3rd_x,Att 3rd_x,Tklvsdribble,Att_x,Tkl%,Past,Press,Succ_x,%,Def 3rd.1,Mid 3rd.1,Att 3rd.1,Blocks,Sh_x,ShSv,Pass,Int_x,Tkl+Int,Clr,Err,SCA,SCA90,PassLive,PassDead,Drib,Sh_y,Fld_x,Def,GCA,GCA90,PassLive.1,PassDead.1,Drib.1,Sh.1,Fld.1,Def.1,CrdY,CrdR,2CrdY,Fls,Fld_y,Off,Crs,Int_y,TklW_y,PKwon,PKcon,OG,Recov,Won,Lost,Won%,Cmp,Att_y,Cmp%,TotDist_x,PrgDist_x,Cmp.1,Att.1,Cmp%.1,Cmp.2,Att.2,Cmp%.2,Cmp.3,Att.3,Cmp%.3,Ast,xA,A-xA,KP,1/3_x,PPA,CrsPA,Prog_x,Touches,Def Pen,Def 3rd_y,Mid 3rd_y,Att 3rd_y,Att Pen,Live,Succ_y,Att,Succ%,#Pl,Megs,Carries,TotDist_y,PrgDist_y,Prog_y,1/3_y,CPA,Mis,Dis,Targ,Rec,Rec%,Prog.1,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK,PK,PKatt,xG,npxG,npxG/Sh,G-xG,np:G-xG,MP,Min,Mn/MP,Min%,Starts,Mn/Start,Compl,Subs,Mn/Sub,unSub,PPM,onG,onGA,+/-,+/-90,On-Off,onxG,onxGA,xG+/-,xG+/-90,On-Off.1
1009,1010,12.9,21.0,14,6.0,11.0,4.0,8.0,18.0,44.4,10.0,336.0,97.0,28.9,36.0,132.0,168.0,10.0,1.0,0.0,9.0,8,29.0,4.0,0.0,22.0,1.7,13.0,0.0,2.0,4.0,2.0,1.0,1.0,0.08,1.0,0.0,0.0,0.0,0.0,0.0,3,0,0,23,20,7,5,8,14,0.0,0.0,0,52.0,1.0,20.0,4.8,147.0,185.0,79.5,2312.0,466.0,83.0,96.0,86.5,44.0,49.0,89.8,13.0,18.0,72.2,0,0.7,-0.7,6.0,11.0,6.0,1.0,15.0,317.0,3.0,40.0,146.0,155.0,50.0,303.0,8.0,9.0,88.9,8.0,0.0,219.0,1216.0,616.0,33.0,13.0,8.0,22.0,15.0,306.0,194.0,63.4,58.0,5,35,10,28.6,2.71,0.77,0.14,0.5,16.8,0.0,0,0,3.1,3.1,0.09,1.9,1.9,16,1164.0,73.0,76.1,15,75.0,3,1,34.0,0,1.75,23.0,13.0,10.0,0.77,0.28,19.3,18.1,1.2,0.09,0.67
1010,1011,13.9,25.0,16,13.0,8.0,4.0,8.0,19.0,42.1,11.0,229.0,65.0,28.4,90.0,103.0,36.0,17.0,3.0,0.0,14.0,24,49.0,7.0,0.0,26.0,1.87,18.0,1.0,1.0,3.0,2.0,1.0,5.0,0.36,3.0,0.0,0.0,1.0,0.0,1.0,2,0,0,23,40,0,7,24,16,0.0,0.0,0,94.0,16.0,13.0,55.2,483.0,570.0,84.7,8451.0,1998.0,233.0,261.0,89.3,190.0,214.0,88.8,51.0,69.0,73.9,2,0.9,1.1,8.0,45.0,7.0,1.0,49.0,747.0,16.0,136.0,399.0,249.0,34.0,740.0,13.0,24.0,54.2,13.0,0.0,549.0,2398.0,1163.0,56.0,16.0,4.0,18.0,23.0,622.0,548.0,88.1,56.0,2,23,9,39.1,1.65,0.65,0.09,0.22,16.6,0.0,0,0,3.4,3.4,0.15,-1.4,-1.4,17,1251.0,74.0,81.8,14,81.0,7,3,41.0,0,1.47,20.0,17.0,3.0,0.22,2.15,17.2,17.7,-0.5,-0.04,1.26
1011,1012,3.0,12.0,9,8.0,4.0,0.0,1.0,7.0,14.3,6.0,91.0,28.0,30.8,42.0,42.0,7.0,5.0,1.0,0.0,4.0,6,18.0,6.0,0.0,6.0,1.99,4.0,0.0,0.0,1.0,0.0,1.0,1.0,0.33,0.0,0.0,0.0,1.0,0.0,0.0,4,0,0,16,6,0,1,6,9,0.0,0.0,0,34.0,4.0,3.0,57.1,132.0,169.0,78.1,2704.0,721.0,51.0,55.0,92.7,53.0,70.0,75.7,24.0,37.0,64.9,1,0.0,1.0,1.0,15.0,4.0,0.0,14.0,198.0,9.0,65.0,121.0,20.0,1.0,193.0,5.0,6.0,83.3,5.0,0.0,134.0,470.0,210.0,6.0,1.0,0.0,2.0,2.0,130.0,127.0,97.7,0.0,0,1,0,0.0,0.33,0.0,0.0,,22.5,0.0,0,0,0.0,0.0,0.01,0.0,0.0,9,272.0,30.0,17.8,2,59.0,0,7,22.0,5,2.11,3.0,4.0,-1.0,-0.33,-1.26,4.8,5.3,-0.5,-0.17,-0.13
1012,1013,1.4,2.0,1,0.0,1.0,1.0,0.0,3.0,0.0,3.0,11.0,4.0,36.4,5.0,3.0,3.0,2.0,1.0,0.0,1.0,4,6.0,1.0,0.0,1.0,0.69,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,2,2,0,3,4,1,0.0,0.0,0,14.0,1.0,2.0,33.3,75.0,90.0,83.3,1351.0,390.0,29.0,31.0,93.5,40.0,42.0,95.2,6.0,15.0,40.0,0,0.0,0.0,1.0,4.0,0.0,0.0,4.0,105.0,2.0,35.0,47.0,29.0,2.0,89.0,0.0,0.0,,0.0,0.0,62.0,228.0,140.0,7.0,4.0,0.0,2.0,1.0,65.0,61.0,93.8,2.0,0,0,0,,0.0,0.0,,,,0.0,0,0,0.0,0.0,,0.0,0.0,2,130.0,65.0,8.5,1,85.0,0,1,45.0,9,0.5,0.0,1.0,-1.0,-0.69,-0.76,0.5,0.8,-0.3,-0.23,-0.09
1013,1014,1.4,5.0,4,3.0,1.0,1.0,2.0,4.0,50.0,2.0,18.0,10.0,55.6,8.0,9.0,1.0,2.0,1.0,0.0,1.0,4,9.0,2.0,0.0,2.0,1.46,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,2,1,0,1,4,4,0.0,0.0,0,9.0,3.0,1.0,75.0,45.0,55.0,81.8,1113.0,382.0,11.0,15.0,73.3,22.0,25.0,88.0,12.0,13.0,92.3,0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,69.0,17.0,46.0,22.0,4.0,2.0,68.0,0.0,0.0,,0.0,0.0,41.0,222.0,100.0,2.0,0.0,0.0,3.0,0.0,48.0,46.0,95.8,0.0,0,2,0,0.0,1.46,0.0,0.0,,10.2,0.0,0,0,0.0,0.0,0.02,0.0,0.0,5,123.0,25.0,8.5,1,59.0,0,4,16.0,4,1.4,1.0,1.0,0.0,0.0,0.27,1.7,1.9,-0.1,-0.1,-0.32
1014,1015,13.8,30.0,18,20.0,7.0,3.0,15.0,42.0,35.7,27.0,185.0,60.0,32.4,110.0,63.0,12.0,21.0,3.0,0.0,18.0,18,48.0,50.0,1.0,17.0,1.24,13.0,1.0,0.0,1.0,2.0,0.0,2.0,0.15,0.0,0.0,0.0,0.0,2.0,0.0,8,2,2,23,7,1,22,18,18,0.0,0.0,0,107.0,19.0,14.0,57.6,574.0,680.0,84.4,9815.0,3726.0,290.0,314.0,92.4,226.0,264.0,85.6,51.0,88.0,58.0,0,0.8,-0.8,6.0,46.0,11.0,3.0,50.0,824.0,65.0,311.0,350.0,209.0,10.0,743.0,7.0,13.0,53.8,7.0,2.0,507.0,2490.0,1438.0,42.0,13.0,1.0,11.0,4.0,541.0,500.0,92.4,29.0,0,8,1,12.5,0.58,0.07,0.0,0.0,22.2,0.0,0,0,0.3,0.3,0.04,-0.3,-0.3,15,1238.0,83.0,76.4,15,83.0,7,0,,0,1.4,19.0,17.0,2.0,0.15,0.62,17.8,19.4,-1.6,-0.12,-0.16
1015,1016,0.7,1.0,0,0.0,0.0,1.0,0.0,0.0,,0.0,14.0,3.0,21.4,1.0,5.0,8.0,0.0,0.0,0.0,0.0,1,2.0,1.0,0.0,4.0,5.81,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,1,0,4,1,0,0.0,0.0,0,3.0,0.0,5.0,0.0,22.0,33.0,66.7,372.0,85.0,11.0,14.0,78.6,10.0,12.0,83.3,1.0,4.0,25.0,0,0.2,-0.2,1.0,1.0,1.0,0.0,1.0,45.0,1.0,3.0,19.0,26.0,6.0,45.0,1.0,1.0,100.0,1.0,0.0,36.0,136.0,88.0,6.0,1.0,1.0,2.0,1.0,52.0,37.0,71.2,7.0,0,4,2,50.0,7.06,3.53,0.0,0.0,19.2,0.0,0,0,0.2,0.2,0.06,-0.2,-0.2,3,62.0,21.0,3.8,0,,0,3,21.0,2,1.0,1.0,2.0,-1.0,-1.45,-1.22,1.7,0.7,0.9,1.35,1.54
1016,1017,9.5,20.0,16,10.0,6.0,4.0,3.0,13.0,23.1,10.0,175.0,51.0,29.1,61.0,88.0,26.0,12.0,5.0,0.0,7.0,13,33.0,10.0,0.0,14.0,1.48,8.0,1.0,2.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0,0,12,27,0,5,13,16,0.0,0.0,0,74.0,7.0,5.0,58.3,344.0,407.0,84.5,5718.0,1211.0,175.0,193.0,90.7,136.0,151.0,90.1,24.0,43.0,55.8,0,0.4,-0.4,8.0,32.0,2.0,0.0,27.0,500.0,14.0,117.0,300.0,120.0,7.0,492.0,6.0,10.0,60.0,6.0,1.0,346.0,1954.0,1062.0,45.0,11.0,3.0,6.0,4.0,382.0,352.0,92.1,11.0,0,4,0,0.0,0.42,0.0,0.0,,21.1,0.0,0,0,0.2,0.2,0.06,-0.2,-0.2,13,851.0,65.0,59.1,10,77.0,4,3,29.0,0,1.31,10.0,11.0,-1.0,-0.11,-1.02,12.0,14.9,-2.8,-0.3,-0.59
1017,1018,3.8,1.0,0,0.0,1.0,0.0,0.0,11.0,0.0,11.0,71.0,14.0,19.7,26.0,31.0,14.0,2.0,1.0,0.0,1.0,4,5.0,1.0,1.0,9.0,2.39,6.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,4,9,0,2,4,0,0.0,0.0,0,19.0,2.0,6.0,25.0,94.0,114.0,82.5,1776.0,406.0,46.0,50.0,92.0,31.0,34.0,91.2,16.0,24.0,66.7,0,0.4,-0.4,4.0,11.0,3.0,0.0,12.0,161.0,4.0,20.0,77.0,81.0,20.0,158.0,7.0,13.0,53.8,8.0,1.0,139.0,1066.0,548.0,28.0,9.0,7.0,9.0,5.0,172.0,130.0,75.6,26.0,2,12,8,66.7,3.19,2.12,0.17,0.25,18.2,0.0,0,0,1.3,1.3,0.11,0.7,0.7,7,339.0,48.0,23.5,4,66.0,0,3,25.0,0,1.57,4.0,4.0,0.0,0.0,0.65,4.7,6.3,-1.5,-0.41,-0.15
1018,1019,14.8,8.0,6,2.0,2.0,4.0,0.0,13.0,0.0,13.0,289.0,81.0,28.0,31.0,107.0,151.0,18.0,4.0,0.0,14.0,6,14.0,11.0,0.0,33.0,2.23,25.0,0.0,3.0,2.0,3.0,0.0,5.0,0.34,4.0,0.0,0.0,1.0,0.0,0.0,1,0,0,21,31,11,9,6,6,1.0,0.0,0,56.0,49.0,58.0,45.8,234.0,337.0,69.4,3957.0,532.0,121.0,155.0,78.1,67.0,107.0,62.6,30.0,39.0,76.9,4,2.1,1.9,15.0,7.0,2.0,0.0,16.0,532.0,15.0,35.0,242.0,282.0,78.0,516.0,12.0,26.0,46.2,13.0,4.0,325.0,1585.0,744.0,39.0,17.0,14.0,55.0,22.0,660.0,409.0,62.0,118.0,8,42,18,42.9,2.84,1.22,0.19,0.44,13.6,0.0,0,0,6.8,6.8,0.16,1.2,1.2,16,1332.0,83.0,87.1,15,87.0,10,1,24.0,0,1.5,24.0,26.0,-2.0,-0.14,0.32,23.4,22.9,0.6,0.04,-0.46
1019,1020,5.9,5.0,4,0.0,4.0,1.0,3.0,8.0,37.5,5.0,83.0,24.0,28.9,15.0,32.0,36.0,4.0,0.0,0.0,4.0,9,14.0,5.0,0.0,32.0,5.41,22.0,7.0,2.0,1.0,0.0,0.0,1.0,0.17,1.0,0.0,0.0,0.0,0.0,0.0,1,0,0,7,7,0,15,9,4,0.0,0.0,0,39.0,2.0,2.0,50.0,357.0,426.0,83.8,6798.0,2259.0,159.0,168.0,94.6,139.0,158.0,88.0,52.0,86.0,60.5,0,1.1,-1.1,14.0,44.0,19.0,3.0,50.0,480.0,7.0,54.0,228.0,236.0,15.0,438.0,5.0,10.0,50.0,6.0,0.0,345.0,1743.0,939.0,55.0,22.0,4.0,5.0,5.0,404.0,369.0,91.3,31.0,0,16,3,18.8,2.71,0.51,0.0,0.0,20.4,1.0,0,0,1.2,1.2,0.07,-1.2,-1.2,11,532.0,48.0,36.9,8,56.0,0,3,29.0,1,1.55,4.0,9.0,-5.0,-0.85,-1.44,10.5,6.0,4.5,0.77,0.6
1020,1021,13.8,8.0,6,2.0,3.0,3.0,3.0,15.0,20.0,12.0,162.0,50.0,30.9,24.0,57.0,81.0,8.0,0.0,0.0,8.0,5,13.0,6.0,0.0,75.0,5.42,42.0,21.0,2.0,3.0,6.0,1.0,11.0,0.8,7.0,1.0,0.0,2.0,1.0,0.0,1,0,0,19,28,9,34,5,6,1.0,0.0,0,70.0,13.0,18.0,41.9,453.0,621.0,72.9,8558.0,3295.0,202.0,236.0,85.6,174.0,208.0,83.7,68.0,131.0,51.9,5,4.0,1.0,45.0,41.0,30.0,3.0,88.0,778.0,11.0,56.0,302.0,468.0,66.0,667.0,14.0,26.0,53.8,14.0,1.0,563.0,3045.0,1616.0,91.0,23.0,19.0,29.0,29.0,735.0,561.0,76.3,126.0,6,37,13,35.1,2.67,0.94,0.11,0.31,18.5,6.0,2,2,5.4,3.8,0.11,0.6,0.2,16,1245.0,78.0,81.4,14,83.0,7,2,45.0,0,2.06,28.0,16.0,12.0,0.87,-0.71,23.5,14.5,9.0,0.65,-0.28
1021,1022,9.6,10.0,5,6.0,2.0,2.0,3.0,16.0,18.8,13.0,161.0,38.0,23.6,40.0,64.0,57.0,16.0,0.0,0.0,16.0,11,21.0,1.0,0.0,33.0,3.43,21.0,6.0,2.0,0.0,4.0,0.0,5.0,0.52,5.0,0.0,0.0,0.0,0.0,0.0,4,0,0,17,25,4,13,11,5,0.0,0.0,0,51.0,5.0,11.0,31.3,216.0,302.0,71.5,4176.0,1189.0,94.0,126.0,74.6,76.0,96.0,79.2,38.0,64.0,59.4,2,1.5,0.5,17.0,23.0,12.0,3.0,31.0,465.0,3.0,54.0,235.0,237.0,38.0,432.0,17.0,48.0,35.4,19.0,7.0,366.0,2308.0,1551.0,81.0,30.0,10.0,31.0,28.0,408.0,335.0,82.1,51.0,2,22,7,31.8,2.29,0.73,0.09,0.29,21.9,3.0,0,0,1.2,1.2,0.05,0.8,0.8,12,865.0,72.0,56.5,10,81.0,2,2,26.0,0,1.83,16.0,10.0,6.0,0.62,0.49,11.6,9.2,2.4,0.25,-0.2
1022,1023,12.6,23.0,19,13.0,8.0,2.0,8.0,28.0,28.6,20.0,220.0,53.0,24.1,111.0,87.0,22.0,19.0,3.0,0.0,16.0,17,40.0,6.0,1.0,14.0,1.11,14.0,0.0,0.0,0.0,0.0,0.0,2.0,0.16,2.0,0.0,0.0,0.0,0.0,0.0,4,0,0,28,13,0,1,17,19,0.0,0.0,0,83.0,8.0,5.0,61.5,554.0,599.0,92.5,11913.0,2936.0,175.0,186.0,94.1,253.0,272.0,93.0,116.0,127.0,91.3,0,0.2,-0.2,4.0,54.0,5.0,1.0,50.0,706.0,30.0,260.0,395.0,103.0,4.0,691.0,9.0,14.0,64.3,10.0,1.0,517.0,2273.0,1236.0,37.0,12.0,2.0,10.0,10.0,554.0,529.0,95.5,8.0,0,8,1,12.5,0.63,0.08,0.0,0.0,23.4,0.0,0,0,0.5,0.5,0.07,-0.5,-0.5,14,1135.0,81.0,74.2,14,81.0,6,0,,0,1.29,16.0,15.0,1.0,0.08,0.31,16.1,17.7,-1.6,-0.13,0.09
1023,1024,15.9,17.0,14,14.0,2.0,1.0,6.0,14.0,42.9,8.0,96.0,36.0,37.5,74.0,21.0,1.0,19.0,10.0,1.0,9.0,23,40.0,95.0,1.0,7.0,0.44,3.0,1.0,0.0,1.0,2.0,0.0,1.0,0.06,0.0,0.0,0.0,0.0,1.0,0.0,3,0,0,8,7,0,0,23,14,1.0,1.0,0,105.0,34.0,22.0,60.7,449.0,534.0,84.1,11220.0,2554.0,64.0,77.0,83.1,274.0,296.0,92.6,107.0,157.0,68.2,0,0.5,-0.5,4.0,10.0,2.0,0.0,16.0,689.0,157.0,480.0,216.0,18.0,10.0,672.0,1.0,2.0,50.0,1.0,0.0,378.0,1708.0,544.0,3.0,0.0,0.0,2.0,1.0,400.0,393.0,98.3,0.0,1,6,1,16.7,0.38,0.06,0.17,1.0,10.2,0.0,0,0,0.7,0.7,0.12,0.3,0.3,16,1430.0,89.0,93.5,16,89.0,14,0,,1,1.25,15.0,25.0,-10.0,-0.63,-0.63,18.3,23.0,-4.7,-0.3,0.72
1024,1025,3.5,5.0,2,2.0,3.0,0.0,4.0,8.0,50.0,4.0,105.0,18.0,17.1,32.0,42.0,31.0,2.0,0.0,0.0,2.0,3,8.0,1.0,0.0,12.0,3.47,11.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,5,9,1,3,3,2,0.0,0.0,0,32.0,3.0,5.0,37.5,134.0,167.0,80.2,2233.0,737.0,61.0,70.0,87.1,57.0,70.0,81.4,13.0,20.0,65.0,0,0.5,-0.5,8.0,15.0,3.0,0.0,19.0,209.0,1.0,36.0,116.0,70.0,8.0,204.0,8.0,15.0,53.3,10.0,0.0,157.0,638.0,332.0,12.0,6.0,0.0,12.0,4.0,180.0,156.0,86.7,17.0,0,0,0,,0.0,0.0,,,,0.0,0,0,0.0,0.0,,0.0,0.0,10,311.0,31.0,20.3,3,53.0,1,7,22.0,5,0.8,8.0,9.0,-1.0,-0.29,0.38,6.0,4.6,1.3,0.39,0.92
1025,1026,5.4,6.0,2,4.0,2.0,0.0,2.0,4.0,50.0,2.0,34.0,12.0,35.3,21.0,12.0,1.0,5.0,3.0,0.0,2.0,14,20.0,11.0,0.0,2.0,0.37,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1,1,3,5,0,0,14,2,0.0,0.0,0,49.0,4.0,0.0,100.0,291.0,333.0,87.4,6739.0,2360.0,70.0,75.0,93.3,158.0,165.0,95.8,60.0,87.0,69.0,0,0.0,0.0,0.0,21.0,2.0,0.0,21.0,365.0,44.0,207.0,194.0,10.0,3.0,356.0,3.0,3.0,100.0,3.0,0.0,259.0,2073.0,1340.0,27.0,3.0,0.0,1.0,0.0,266.0,261.0,98.1,0.0,0,0,0,,0.0,0.0,,,,0.0,0,0,0.0,0.0,,0.0,0.0,7,483.0,69.0,29.8,5,78.0,3,2,46.0,10,0.57,5.0,9.0,-4.0,-0.75,0.2,4.8,6.9,-2.1,-0.39,0.33
1026,1027,3.7,4.0,2,0.0,2.0,2.0,0.0,2.0,0.0,2.0,71.0,18.0,25.4,6.0,31.0,34.0,9.0,3.0,0.0,6.0,1,5.0,1.0,0.0,9.0,2.43,7.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,3,5,2,0,1,2,0.0,0.0,0,14.0,15.0,18.0,45.5,56.0,83.0,67.5,803.0,64.0,34.0,47.0,72.3,16.0,21.0,76.2,3.0,4.0,75.0,0,0.3,-0.3,4.0,2.0,1.0,0.0,2.0,129.0,3.0,8.0,67.0,59.0,8.0,122.0,3.0,3.0,100.0,3.0,0.0,68.0,235.0,91.0,7.0,2.0,2.0,12.0,9.0,141.0,92.0,65.2,40.0,0,5,3,60.0,1.35,0.81,0.0,0.0,12.5,0.0,0,0,0.7,0.7,0.15,-0.7,-0.7,9,334.0,37.0,20.6,4,69.0,2,5,12.0,2,0.78,2.0,9.0,-7.0,-1.89,-1.26,3.4,6.2,-2.7,-0.74,-0.15
1027,1028,17.0,29.0,17,21.0,7.0,1.0,13.0,26.0,50.0,13.0,205.0,56.0,27.3,95.0,90.0,20.0,50.0,4.0,0.0,46.0,38,67.0,40.0,2.0,53.0,3.12,23.0,26.0,1.0,1.0,2.0,0.0,5.0,0.29,5.0,0.0,0.0,0.0,0.0,0.0,4,0,0,27,16,0,52,38,17,0.0,1.0,0,146.0,30.0,17.0,63.8,583.0,875.0,66.6,13674.0,6137.0,173.0,208.0,83.2,262.0,344.0,76.2,143.0,304.0,47.0,2,3.7,-1.7,36.0,49.0,19.0,12.0,60.0,1044.0,64.0,350.0,454.0,306.0,12.0,799.0,6.0,11.0,54.5,6.0,5.0,504.0,2561.0,1357.0,39.0,20.0,1.0,7.0,3.0,505.0,473.0,93.7,19.0,0,11,0,0.0,0.65,0.0,0.0,,21.7,4.0,0,0,0.6,0.6,0.06,-0.6,-0.6,17,1530.0,90.0,100.0,17,90.0,17,0,,0,1.71,22.0,13.0,9.0,0.53,,26.4,18.9,7.5,0.44,
1028,1029,4.6,6.0,4,4.0,2.0,0.0,2.0,3.0,66.7,1.0,23.0,9.0,39.1,15.0,8.0,0.0,4.0,0.0,0.0,4.0,10,16.0,20.0,0.0,1.0,0.22,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,10,4,0.0,0.0,0,44.0,12.0,3.0,80.0,297.0,329.0,90.3,5671.0,1521.0,91.0,95.0,95.8,174.0,182.0,95.6,25.0,42.0,59.5,0,0.0,0.0,0.0,13.0,0.0,0.0,7.0,366.0,68.0,239.0,128.0,18.0,4.0,349.0,1.0,1.0,100.0,1.0,0.0,239.0,1043.0,410.0,4.0,2.0,0.0,2.0,1.0,259.0,259.0,100.0,3.0,0,1,0,0.0,0.28,0.0,0.0,,14.3,0.0,0,0,0.3,0.3,0.27,-0.3,-0.3,7,411.0,59.0,25.4,5,81.0,4,2,3.0,6,1.43,4.0,6.0,-2.0,-0.44,-0.21,5.3,3.3,2.0,0.44,0.77
1029,1030,17.2,34.0,26,10.0,19.0,5.0,13.0,22.0,59.1,9.0,268.0,81.0,30.2,57.0,159.0,52.0,24.0,2.0,0.0,22.0,35,69.0,16.0,0.0,33.0,1.91,25.0,5.0,1.0,0.0,1.0,1.0,1.0,0.06,1.0,0.0,0.0,0.0,0.0,0.0,2,0,0,13,10,0,14,35,26,0.0,0.0,0,195.0,25.0,18.0,58.1,687.0,799.0,86.0,13272.0,2193.0,296.0,329.0,90.0,277.0,298.0,93.0,109.0,155.0,70.3,1,1.0,0.0,18.0,56.0,3.0,1.0,40.0,920.0,20.0,175.0,558.0,240.0,13.0,856.0,6.0,7.0,85.7,6.0,0.0,580.0,2694.0,1134.0,50.0,11.0,0.0,8.0,12.0,572.0,530.0,92.7,17.0,2,9,2,22.2,0.52,0.12,0.22,1.0,20.5,0.0,0,0,0.5,0.5,0.06,1.5,1.5,18,1551.0,86.0,95.7,18,86.0,16,0,,0,0.89,15.0,31.0,-16.0,-0.93,-0.93,14.8,25.2,-10.4,-0.6,0.43
1030,1031,15.4,28.0,19,8.0,19.0,1.0,7.0,22.0,31.8,15.0,249.0,79.0,31.7,81.0,142.0,26.0,24.0,2.0,0.0,22.0,19,47.0,23.0,1.0,24.0,1.56,19.0,0.0,2.0,2.0,1.0,0.0,4.0,0.26,3.0,0.0,0.0,0.0,1.0,0.0,6,0,0,31,39,0,2,19,19,0.0,0.0,0,173.0,31.0,19.0,62.0,657.0,767.0,85.7,12551.0,3373.0,251.0,276.0,90.9,318.0,359.0,88.6,81.0,118.0,68.6,1,1.1,-0.1,12.0,67.0,7.0,1.0,62.0,943.0,38.0,236.0,621.0,141.0,19.0,920.0,21.0,30.0,70.0,22.0,2.0,669.0,2963.0,1281.0,51.0,15.0,1.0,15.0,23.0,674.0,628.0,93.2,16.0,0,16,3,18.8,1.04,0.2,0.0,0.0,17.4,0.0,0,0,0.5,0.5,0.03,-0.5,-0.5,16,1384.0,87.0,90.5,16,87.0,13,0,,0,1.63,28.0,27.0,1.0,0.07,-1.17,20.6,17.9,2.6,0.17,-1.52
1031,1032,2.6,5.0,4,2.0,3.0,0.0,2.0,8.0,25.0,6.0,54.0,16.0,29.6,25.0,24.0,5.0,4.0,2.0,0.0,2.0,4,9.0,5.0,0.0,3.0,1.14,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,2,2,0,1,4,4,0.0,0.0,0,23.0,5.0,1.0,83.3,79.0,102.0,77.5,1627.0,550.0,26.0,33.0,78.8,41.0,50.0,82.0,11.0,17.0,64.7,0,0.1,-0.1,3.0,11.0,1.0,0.0,14.0,120.0,8.0,40.0,75.0,13.0,4.0,117.0,1.0,1.0,100.0,1.0,0.0,65.0,329.0,161.0,5.0,1.0,1.0,1.0,3.0,85.0,75.0,88.2,5.0,0,0,0,,0.0,0.0,,,,0.0,0,0,0.0,0.0,,0.0,0.0,6,237.0,40.0,16.5,2,71.0,1,4,24.0,10,1.33,1.0,4.0,-3.0,-1.14,-1.06,2.8,5.2,-2.4,-0.92,-1.33
1032,1033,4.5,4.0,2,2.0,2.0,0.0,3.0,9.0,33.3,6.0,43.0,7.0,16.3,26.0,10.0,7.0,12.0,0.0,0.0,12.0,11,15.0,7.0,0.0,8.0,1.8,8.0,0.0,0.0,0.0,0.0,0.0,1.0,0.22,1.0,0.0,0.0,0.0,0.0,0.0,1,0,0,3,2,0,34,11,2,0.0,0.0,0,28.0,8.0,3.0,72.7,122.0,179.0,68.2,2528.0,903.0,47.0,54.0,87.0,51.0,72.0,70.8,24.0,50.0,48.0,1,0.6,0.4,5.0,8.0,10.0,9.0,12.0,215.0,10.0,71.0,90.0,77.0,5.0,200.0,2.0,3.0,66.7,2.0,1.0,120.0,946.0,615.0,30.0,13.0,2.0,0.0,1.0,142.0,133.0,93.7,8.0,0,1,0,0.0,0.22,0.0,0.0,,19.2,0.0,0,0,0.0,0.0,0.02,0.0,0.0,8,401.0,50.0,26.2,4,84.0,3,4,17.0,9,1.75,3.0,4.0,-1.0,-0.22,-0.54,5.8,5.6,0.2,0.04,-0.3
1033,1034,14.8,22.0,9,17.0,5.0,0.0,10.0,17.0,58.8,7.0,112.0,28.0,25.0,55.0,53.0,4.0,19.0,3.0,0.0,16.0,34,56.0,39.0,1.0,7.0,0.47,5.0,0.0,0.0,2.0,0.0,0.0,1.0,0.07,1.0,0.0,0.0,0.0,0.0,0.0,7,0,0,17,10,0,3,34,9,0.0,0.0,0,123.0,15.0,17.0,46.9,776.0,887.0,87.5,16124.0,5665.0,258.0,272.0,94.9,389.0,419.0,92.8,124.0,184.0,67.4,0,0.0,0.0,0.0,59.0,3.0,0.0,44.0,1011.0,111.0,491.0,514.0,72.0,11.0,976.0,6.0,7.0,85.7,6.0,0.0,696.0,3528.0,1675.0,41.0,12.0,0.0,5.0,4.0,724.0,713.0,98.5,3.0,2,8,5,62.5,0.54,0.34,0.25,0.4,7.7,0.0,0,0,1.9,1.9,0.25,0.1,0.1,15,1336.0,89.0,87.3,15,89.0,14,0,,1,1.73,29.0,27.0,2.0,0.13,-0.33,22.2,15.6,6.6,0.45,1.02
